0,1
-1.8792277555566277,-0.03525596031925942
-1.8479334998233823,-0.03448222547368345
-1.8166406582690837,-0.033705880800030445
-1.7853478229797772,-0.03292952456450791
-1.7540561736443698,-0.03215083655699354
-1.7227657081822272,-0.03136913037710389
-1.6914752633917862,-0.030587371334415026
-1.6601848186013453,-0.02980561229172616
-1.6288953478824861,-0.029019916066826794
-1.597605907371746,-0.028234097741179444
-1.5663167797045048,-0.02744594178176145
-1.535027755299786,-0.026656184351934835
-1.5037387042518906,-0.02586405825145947
-1.4724496516994126,-0.02507181928314348
-1.4411604043489226,-0.024277237712491625
-1.409870733057913,-0.023480323825762144
-1.3785810358037316,-0.022683271760910225
-1.347290752271993,-0.021884239597906478
-1.3159993123640872,-0.021082628783725056
-1.284707786384038,-0.020280829798111584
-1.253416260403989,-0.01947903081249812
-1.2221229543047358,-0.018674233247092213
-1.190829484142614,-0.01786915932064088
-1.1595347127712266,-0.017062102770421538
-1.128238321254363,-0.016252524207331864
-1.0969417695317163,-0.01544269578478083
-1.0656436019797844,-0.014630328267417003
-1.0343434643307423,-0.013814876826053134
-1.0030431058194456,-0.012999079797639201
-0.9717401903923565,-0.012179280735949087
-0.9404369280274691,-0.011358938654181071
-0.9091316270113168,-0.010535202740386919
-0.8778246068852443,-0.009708391482489906
-0.846514409929745,-0.008875215482949624
-0.815203739036128,-0.008041083375833218
-0.7838930681425109,-0.007206951268716811
-0.7525793700721563,-0.006366067416530024
-0.7212627747219753,-0.00551820422035232
-0.6899457392843072,-0.004669262672846971
-0.658624701542541,-0.0038099032356846176
-0.6273028573303697,-0.0029484445778018564
-0.5959810131181984,-0.0020869859199190944
-0.5646559599208539,-0.0012167323446496433
-0.5333285874795503,-0.0003399334597797072
-0.5019984937121731,0.0005447255617339587
-0.4706678336700638,0.0014310228215868989
-0.4393349126544429,0.0023238428900896075
-0.4079999740691205,0.0032225346475663105
-0.37666209036120407,0.004130602012889181
-0.34532349811464025,0.005040952813694494
-0.3139849058680766,0.0059513036144998015
-0.28264379754786845,0.0068715337200179385
-0.25130192019144715,0.007794783428360985
-0.21995893703500122,0.008725375781133452
-0.18861559314589388,0.009658363441925171
-0.15727212281529246,0.010596470768658453
-0.12592901070308132,0.011539601220512822
-0.0945875894268138,0.012488633235590905
-0.06324674035822604,0.013439418297931403
-0.031908599979941304,0.014394898464824484
-0.0005743111928338956,0.015355460503581813
0.030752743348691897,0.016322750568560897
0.062077259665399454,0.017292292867265618
0.09337530160435054,0.018281926075394417
0.12466176301208093,0.01928034753176754
0.15594822441981132,0.02027876898814066
0.1872346858275417,0.02127719044451378
0.2185211472352721,0.0222756119008869
0.24976790758616288,0.023307509074732752
0.28099563051492576,0.024355458500465367
0.3122055547759494,0.025420810078163256
0.3434912492332963,0.026611360782672955
0.3748181727066788,0.027858904355855228
0.4065322010828105,0.02950594552806335
0.4382151963347854,0.031039248442821868
0.469772078107731,0.0323975294239457
0.5013289598806762,0.03375581040506952
0.5328810319749061,0.035041352530834936
0.5644587755464393,0.03623171004605378
0.5959435281814532,0.03732883323874183
0.6272644667618287,0.03837521210401601
0.65852605447975,0.039399726912657966
0.6898629434502324,0.040348397363238545
0.7212600821333002,0.041246219013459415
0.7526572208163679,0.042144040663680285
0.7840296003562095,0.042827561472953864
0.8153794543196395,0.04331611390534549
0.8467293082830696,0.043804666337737115
0.8780791622464997,0.04429321877012875
0.9093284391637408,0.044406189893631216
0.9405043161616771,0.044371022927629164
0.9717739935393934,0.044833584635561995
1.0030191926402054,0.04519194156306776
1.0342119204131244,0.045322367378277016
1.0654467214303112,0.04561307515686382
1.0967502129794482,0.04612689656817246
1.1278822583408672,0.04610742645483938
1.1587632706255953,0.045296975156165944
1.189606048566342,0.04446504006427418
1.220410969473796,0.0436118331892041
1.25121589038125,0.04275862631413402
1.282020811288704,0.041905419439063944
1.312825732196158,0.04105221256399386
1.3433739160251736,0.03957329733856976
1.3737202260005765,0.03760238400873443
1.404569149255688,0.037056695595579066
1.4357541495645774,0.03746399710590309
1.466664947847087,0.03713002510437662
1.49733793361551,0.03615190861509862
1.5279710947925123,0.03506537847748291
1.5581686944076136,0.03281893854888632
1.5873374580384105,0.0279978272866343
1.6161558395529019,0.022315695311214245
